,Poet,birthday
0,Aleida%20Rodríguez,/poets/aleida-rodriguez
1,Elizabeth%20Hands,/poets/elizabeth-hands
2,Natalie%20Rose%20Richardson,/poets/natalie-rose-richardson
3,Lisa%20Wells,/poets/lisa-wells
4,Ford%20Madox%20Ford,/poets/ford-madox-ford
5,George%20Bradley,/poets/george-bradley
6,Mary%20Weston%20Fordham,/poets/mary-weston-fordham
7,Meena%20Alexander,/poets/meena-alexander
8,Michael%20Lally,/poets/michael-lally
9,Laurence%20Binyon,/poets/laurence-binyon
10,Kevin%20Griffith,/poets/kevin-griffith
11,Joseph%20Spece,/poets/joseph-spece
12,Ed%20Ochester,/poets/ed-ochester
13,Urayoán%20Noel,/poets/urayoan-noel
14,Michael%20Drayton,/poets/michael-drayton
15,Brooklyn%20Copeland,/poets/brooklyn-copeland
16,Barton%20Sutter,/poets/barton-sutter
17,Robert%20W.%20Service,/poets/robert-w-service
18,John%20Milton,/poets/john-milton
19,Cathy%20Linh%20Che,/poets/cathy-linh-che
20,Vicki%20Hearne,/poets/vicki-hearne
21,Sherman%20Alexie,/poets/sherman-alexie
22,Jennifer%20Bartlett,/poets/jennifer-bartlett
23,Francis%20Ponge,/poets/francis-ponge
24,George%20H.%20Dillon,/poets/george-h-dillon
25,Molly%20Fisk,/poets/molly-fisk
26,Eva%20Saulitis,/poets/eva-saulitis
27,León%20Salvatierra,/poets/leon-salvatierra
28,Nicole%20Pekarske,/poets/nicole-pekarske
29,Sheena%20Raza%20Faisal,/poets/sheena-faisal
30,Kathryn%20Nuernberger,/poets/kathryn-nuernberger
31,Cathy%20Tagnak%20Rexford,/poets/cathy-tagnak-rexford
32,Jody%20Gladding,/poets/jody-gladding
33,Mary%20Carolyn%20Davies,/poets/mary-carolyn-davies
34,Natasha%20Sajé,/poets/natasha-saje
35,Kelle%20Groom,/poets/kelle-groom
36,Valzhyna%20Mort,/poets/valzhyna-mort
37,Nicole%20Brossard,/poets/nicole-brossard
38,Femi%20Osofisan,/poets/femi-osofisan
39,John%20Greenleaf%20Whittier,/poets/john-greenleaf-whittier
40,Camille%20Rankine,/poets/camille-rankine
41,Jennifer%20S.%20Flescher,/poets/jennifer-flescher
42,Anthony%20Opal,/poets/anthony-opal
43,Peter%20Ciccariello,/poets/peter-ciccariello
44,Lorenzo%20Thomas,/poets/lorenzo-thomas
45,Jan%20Owen,/poets/jan-owen
46,Ashleigh%20Young,/poets/ashleigh-young
47,Tomas%20Venclova,/poets/tomas-venclova
48,erica%20lewis,/poets/erica-lewis
49,Tom%20Sleigh,/poets/tom-sleigh
50,Maxine%20Scates,/poets/maxine-scates
51,Todd%20Hearon,/poets/todd-hearon
52,Oni%20Buchanan,/poets/oni-buchanan
53,Stuart%20Dybek,/poets/stuart-dybek
54,Mario%20Meléndez,/poets/mario-melndez
55,Raina%20J.%20León,/poets/raina-j-leon
56,Pauletta%20Hansel,/poets/pauletta-hansel
57,Ailish%20Hopper,/poets/ailish-hopper
58,Patrick%20Hicks,/poets/patrick-hicks
59,Donna%20Masini,/poets/donna-masini
60,John%20Masefield,/poets/john-masefield
61,Bill%20Berkson,/poets/bill-berkson
62,Catherine%20Wing,/poets/catherine-wing
63,Henry%20Carlile,/poets/henry-carlile
64,Matilda%20Bethem,/poets/matilda-bethem
65,Nancy%20Willard,/poets/nancy-willard
66,David%20Hernandez,/poets/david-hernandez-56d20616a9bf3
67,Joanne%20Diaz,/poets/joanne-diaz
68,John%20Maloney,/poets/john-maloney
69,Paul%20Killebrew,/poets/paul-killebrew
70,Sarah%20Manguso,/poets/sarah-manguso
71,Debra%20Wierenga,/poets/debra-wierenga
72,Sharon%20Chmielarz,/poets/sharon-chmielarz
73,Thomas%20Pfau,/poets/thomas-pfau
74,Sheila%20Black,/poets/sheila-black
75,Elfriede%20Jelinek,/poets/elfriede-jelinek
76,Richard%20Jones,/poets/richard-jones
77,William%20E.%20Stafford,/poets/william-e-stafford
78,Ryo%20Yamaguchi,/poets/ryo-yamaguchi
79,Kevin%20A.%20González,/poets/kevin-a-gonzalez
80,A.B.%20Jackson,/poets/ab-jackson
81,Jacques%20Darras,/poets/jacques-darras
82,Paul%20Laurence%20Dunbar,/poets/paul-laurence-dunbar
83,Thomas%20Merton,/poets/thomas-merton
84,Lisel%20Mueller,/poets/lisel-mueller
85,H.%20D.,/poets/h-d
86,Susan%20Kinsolving,/poets/susan-kinsolving
87,Christopher%20Middleton,/poets/christopher-middleton
88,James%20Lenfestey,/poets/james-p-lenfestey
89,Alice%20Cary,/poets/alice-cary
90,Barbara%20Köhler,/poets/barbara-koehler
91,Tess%20Taylor,/poets/tess-taylor
92,Lev%20Oborin,/poets/lev-oborin
93,Sheryl%20Luna,/poets/sheryl-luna
94,Elizabeth%20Alexander,/poets/elizabeth-alexander
95,Su%20Tung-Po,/poets/su-tung-po
96,Roger%20Mitchell,/poets/roger-mitchell
97,Frank%20Bidart,/poets/frank-bidart
98,Agha%20Shahid%20Ali,/poets/agha-shahid-ali
99,Christopher%20Shannon,/poets/christopher-shannon
100,Lily%20Cao,/poets/lily-cao
101,Mark%20Nickels,/poets/mark-nickels
102,Calvin%20Forbes,/poets/calvin-forbes
103,Shara%20McCallum,/poets/shara-mccallum
104,Laura%20Dimmit,/poets/laura-dimmit
105,Nathaniel%20Hawthorne,/poets/nathaniel-hawthorne
106,Susanna%20Blamire,/poets/susanna-blamire
107,Claudia%20La%20Rocco,/poets/claudia-la-rocco
108,Mark%20Defoe,/poets/mark-defoe
109,Marge%20Piercy,/poets/marge-piercy
110,Elizabeth%20Metzger,/poets/elizabeth-metzger-sampson
111,Orlando%20White,/poets/orlando-white
112,Anacreon,/poets/anacreon
113,Robert%20Francis,/poets/robert-francis
114,Imru'al-qays,/poets/imru'al-qays
115,Susan%20Rolston,/poets/susan-rolston
116,John%20Berryman,/poets/john-berryman
117,Gary%20Soto,/poets/gary-soto
118,Elizabeth%20Seydel%20Morgan,/poets/elizabeth-seydel-morgan
119,Jacob%20Polley,/poets/jacob-polley
120,George%20Scarbrough,/poets/george-scarbrough
121,Jane%20Yolen,/poets/jane-yolen
122,Petrarch,/poets/petrarch
123,Helen%20Hoyt,/poets/helen-hoyt
124,P.%20Ivan%20Young,/poets/p-ivan-young
125,Joshua%20Edwards,/poets/joshua-edwards
126,Richard%20Michelson,/poets/richard-michelson
127,Marilyn%20Hacker,/poets/marilyn-hacker
128,Jason%20Schneiderman,/poets/jason-schneiderman
129,Ernest%20Dowson,/poets/ernest-dowson
130,Patricia%20Goedicke,/poets/patricia-goedicke
131,Jim%20Carroll,/poets/jim-carroll
132,Jameson%20Fitzpatrick,/poets/jameson-fitzpatrick
133,Dylan%20Horrocks,/poets/dylan-horrocks
134,Connie%20Deanovich,/poets/connie-deanovich
135,Amy%20Beeder,/poets/amy-beeder
136,Matthew%20Prior,/poets/matthew-prior
137,Dorothea%20Tanning,/poets/dorothea-tanning
138,Phillis%20Wheatley,/poets/phillis-wheatley
139,Brenda%20Cárdenas,/poets/brenda-cardenas
140,Afaa%20Michael%20Weaver,/poets/afaa-michael-weaver
141,Judith%20Askew,/poets/judith-askew
142,James%20Brown,/poets/james-brown
143,CM%20Burroughs,/poets/cm-burroughs
144,Lily%20A.%20Long,/poets/lily-a-long
145,Luke%20Davies,/poets/luke-davies
146,Nico%20Vassilakis,/poets/nico-vassilakis
147,Roger%20Reeves,/poets/roger-reeves
148,Sidney%20Lanier,/poets/sidney-lanier
149,Quan%20Barry,/poets/quan-barry
150,Wendy%20Rose,/poets/wendy-rose
151,Emelihter%20Kihleng,/poets/emelihter-kihleng
152,Robbie%20Coburn,/poets/robbie-coburn
153,Gertrude%20Stein,/poets/gertrude-stein
154,Ellen%20Bryant%20Voigt,/poets/ellen-bryant-voigt
155,Giovanni%20Pascoli,/poets/giovanni-pascoli
156,Charlotte%20L.%20Forten%20Grimké,/poets/charlotte-l-forten-grimkae
157,Henry%20David%20Thoreau,/poets/henry-david-thoreau
158,Joshua%20Mehigan,/poets/joshua-mehigan
159,Susan%20Stewart,/poets/susan-stewart
160,Veronica%20Forrest-Thomson,/poets/veronica-forrest-thomson
161,Yang%20Lian,/poets/yang-lian
162,Michael%20McClure,/poets/michael-mcclure
163,Richard%20Emil%20Braun,/poets/richard-emil-braun
164,Alex%20Dimitrov,/poets/alex-dimitrov
165,Jean%20Valentine,/poets/jean-valentine
166,Robert%20Marteau,/poets/robert-marteau
167,Anne%20Boyer,/poets/anne-boyer
168,Amy%20Lowell,/poets/amy-lowell
169,Berwyn%20Moore,/poets/berwyn-moore
170,Faylita%20Hicks,/poets/faylita-hicks
171,Glyn%20Maxwell,/poets/glyn-maxwell
172,Dylan%20Thomas,/poets/dylan-thomas
173,Ladan%20Osman,/poets/ladan-osman
174,Jena%20Osman,/poets/jena-osman
175,Norma%20Cole,/poets/norma-cole
176,Corey%20Mesler,/poets/corey-mesler
177,Terri%20Kirby%20Erickson,/poets/terri-kirby-erickson
178,Heather%20Christle,/poets/heather-christle
179,Robert%20Southwell%20SJ,/poets/robert-southwell
180,J.%20Lorraine%20Brown,/poets/j-lorraine-brown
181,Esther%20Belin,/poets/esther-belin
182,Li-Young%20Lee,/poets/li-young-lee
183,Tomaž%20Šalamun,/poets/tomaz-salamun
184,Mary%20Jo%20Bang,/poets/mary-jo-bang
185,John%20Ciardi,/poets/john-ciardi
186,Miriam%20Gamble,/poets/miriam-gamble
187,Hittan%20of%20Tayyi,/poets/hittan-of-tayyi
188,Jack%20Collom,/poets/jack-collom
189,Brandon%20Shimoda,/poets/brandon-shimoda
190,Katherine%20Philips,/poets/katherine-philips
191,Tracy%20K.%20Smith,/poets/tracy-k-smith
192,Anne%20Winters,/poets/anne-winters
193,Mary%20O'Donnell,/poets/mary-o'donnell
194,Megan%20Snyder-Camp,/poets/megan-snyder-camp
195,Lawrence%20Joseph,/poets/lawrence-joseph
196,Umberto%20Fiori,/poets/umberto-fiori
197,Allan%20Peterson,/poets/allan-peterson
198,Truong%20Tran,/poets/truong-tran
199,Francisco%20Aragón,/poets/francisco-aragon
200,Amy%20E.%20Sklansky,/poets/amy-e-sklansky
201,Laura%20Moriarty,/poets/laura-moriarty
202,Pablo%20Antonio%20Cuadra,/poets/alfonso-cortes
203,Martha%20Serpas,/poets/martha-serpas
204,Eric%20Gamalinda,/poets/eric-gamalinda
205,Ellen%20Bass,/poets/ellen-bass
206,Marilyn%20Singer,/poets/marilyn-singer
207,George%20Bowering,/poets/george-bowering
208,Marla%20Miniano,/poets/marla-miniano
209,Alison%20Hawthorne%20Deming,/poets/alison-hawthorne-deming
210,R.%20S.%20Gwynn,/poets/r-s-gwynn
211,John%20Peck,/poets/john-peck
212,Melanie%20Almeder,/poets/melanie-almeder
213,Angela%20C.%20Trudell%20Vasquez,/poets/angela-c-trudell-vasquez
214,Joseph%20Brodsky,/poets/joseph-brodsky
215,Fred%20Wah,/poets/fred-wah
216,Daniel%20Nadler,/poets/daniel-nadler
217,Jamie%20McKendrick,/poets/jamie-mckendrick
218,Alice%20Oswald,/poets/alice-oswald
219,Jan%20Heller%20Levi,/poets/jan-heller-levi
220,Joy%20Ladin,/poets/joy-ladin
221,Edgar%20Allan%20Poe,/poets/edgar-allan-poe
222,Gayle%20Danley,/poets/gayle-danley
223,Gerrit%20Lansing,/poets/gerrit-lansing
224,Ashanti%20Anderson,/poets/ashanti-anderson
225,Paul%20Martínez%20Pompa,/poets/paul-martinez-pompa
226,Etel%20Adnan,/poets/etel-adnan
227,Jennifer%20Scappettone,/poets/jennifer-scappettone
228,Phil%20Bolsta,/poets/phil-bolsta
229,Lady%20Grizel%20Baillie,/poets/grizel-baillie
230,Cally%20Conan-Davies,/poets/cally-conan-davies
231,Patrizia%20Cavalli,/poets/patrizia-cavalli
232,Sara%20Peters,/poets/sara-peters
233,Jean%20Toomer,/poets/jean-toomer
234,Fran%20Lock,/poets/fran-lock
235,Cody%20Smith,/poets/cody-smith
236,Liam%20Rector,/poets/liam-rector
237,Vidyan%20Ravinthiran,/poets/vidyan-ravinthiran
238,George%20Quasha,/poets/george-quasha
239,E.%20Ethelbert%20Miller,/poets/e-ethelbert-miller
240,Stephanie%20Young,/poets/stephanie-young
241,Rudyard%20Kipling,/poets/rudyard-kipling
242,Michael%20Field,/poets/michael-field
243,James%20Merrill,/poets/james-merrill
244,Ralph%20Bergengren,/poets/ralph-bergengren
245,Mary%20Elizabeth%20Coleridge,/poets/mary-elizabeth-coleridge
246,Clare%20Pollard,/poets/clare-pollard
247,Kerri%20Sonnenberg,/poets/kerri-sonnenberg
248,Anne%20Marie%20Rooney,/poets/anne-marie-rooney
249,Sawnie%20Morris,/poets/sawnie-morris
250,Moira%20Egan,/poets/moira-egan
251,Michael%20Basinski,/poets/michael-basinski
252,Monica%20McClure,/poets/monica-mcclure
253,Todd%20Davis,/poets/todd-davis
254,Myung%20Mi%20Kim,/poets/myung-mi-kim
255,Jay%20Leeming,/poets/jay-leeming
256,Laynie%20Browne,/poets/laynie-browne
257,John%20Shoptaw,/poets/john-shoptaw
258,Edmund%20Waller,/poets/edmund-waller
259,Wendy%20Videlock,/poets/wendy-videlock
260,Amy%20King,/poets/amy-king
261,Debra%20Marquart,/poets/debra-marquart
262,Saskia%20Hamilton,/poets/saskia-hamilton
263,John%20Greening,/poets/john-greening
264,Maria%20Hummel,/poets/maria-hummel
265,Grace%20Hazard%20Conkling,/poets/grace-hazard-conkling
266,Thomas%20James,/poets/thomas-james
267,Nora%20Marks%20Dauenhauer,/poets/nora-marks-dauenhauer
268,Michelle%20Boisseau,/poets/michelle-boisseau
269,Philip%20Freneau,/poets/philip-freneau
270,Lesley%20Wheeler,/poets/lesley-wheeler
271,Mark%20Tardi,/poets/mark-tardi
272,Lisa%20Barnett,/poets/lisa-barnett
273,Maria%20Terrone,/poets/maria-terrone
274,Nick%20Flynn,/poets/nick-flynn
275,John%20Davies,/poets/john-davies
276,Robin%20Ekiss,/poets/robin-ekiss
277,Lynn%20Xu,/poets/lynn-xu
278,Cathy%20Smith%20Bowers,/poets/cathy-smith-bowers
279,Melissa%20Range,/poets/melissa-range
280,Monica%20Sok,/poets/monica-sok
281,Alan%20Seeger,/poets/alan-seeger
282,Lance%20Larsen,/poets/lance-larsen
283,Gregory%20O’Brien,/poets/gregory-obrien
284,Dannie%20Abse,/poets/dannie-abse
285,Ginger%20Murchison,/poets/ginger-murchison
286,Ed%20Skoog,/poets/ed-skoog
287,Frank%20Lima,/poets/frank-lima
288,Geoffrey%20Chaucer,/poets/geoffrey-chaucer
289,Elizabeth%20Arnold,/poets/elizabeth-arnold
290,Edmund%20Blunden,/poets/edmund-blunden
291,Roy%20G.%20Guzmán,/poets/roy-g-guzman
292,Bill%20Knott,/poets/bill-knott
293,Kaelum%20Poulson,/poets/kaelum-poulson
294,Dudley%20Randall,/poets/dudley-randall
295,Sarah%20C.%20Harwell,/poets/sarah-c-harwell
296,Susan%20Elizabeth%20Howe,/poets/susan-elizabeth-howe
297,Nam%20Le,/poets/nam-le
298,Betty%20Adcock,/poets/betty-adcock
299,Iain%20Britton,/poets/iain-britton
300,Samuel%20Ace,/poets/samuel-ace
301,Emily%20Jungmin%20Yoon,/poets/emily-jungmin-yoon
302,Natalie%20Diaz,/poets/natalie-diaz
303,Troy%20Jollimore,/poets/troy-jollimore
304,Hans%20Magnus%20Enzensberger,/poets/hans-magnus-enzensberger
305,Paul%20Claudel,/poets/paul-claudel
306,Phoebe%20Cary,/poets/phoebe-cary
307,Kathy%20Engel,/poets/kathy-engel
308,Sarah%20Barber,/poets/sarah-barber
309,Patrick%20Cotter,/poets/patrick-cotter
310,Mo%20H.%20Saidi,/poets/mo-h-saidi
311,Howard%20Nemerov,/poets/howard-nemerov
312,Jeffrey%20Schultz,/poets/jeffrey-schultz
313,David%20Budbill,/poets/david-budbill
314,Alejandra%20Pizarnik,/poets/alejandra-pizarnik
315,Barbara%20Crooker,/poets/barbara-crooker
316,Adelaide%20Crapsey,/poets/adelaide-crapsey
317,Gregory%20Corso,/poets/gregory-corso
318,Henry%20Timrod,/poets/henry-timrod
319,Alda%20Merini,/poets/alda-merini
320,Tino%20Villanueva,/poets/tino-villanueva
321,Richard%20Tillinghast,/poets/richard-tillinghast
322,Zeina%20Hashem%20Beck,/poets/zeina-hashem-beck
323,Julian%20Randall,/poets/julian-randall
324,Ephelia,/poets/ephelia
325,Ioanna%20Carlsen,/poets/ioanna-carlsen
326,Gerald%20Maa,/poets/gerald-maa
327,Marko%20Vesović,/poets/marko-vesoviac
328,Miri%20Ben-Simhon,/poets/miri-ben-simhon
329,Fanny%20Howe,/poets/fanny-howe
330,Katy%20Giebenhain,/poets/katy-giebenhain
331,Mong-Lan,/poets/mong-lan
332,Francis%20Ledwidge,/poets/francis-ledwidge
333,Jorie%20Graham,/poets/jorie-graham
334,Donovan%20Kūhiō%20Colleps,/poets/donovan-kuhio-colleps
335,Jane%20Taylor,/poets/jane-taylor
336,Shailja%20Patel,/poets/shailja-patel
337,Nick%20Arnold,/poets/nick-arnold
338,Sean%20Nevin,/poets/sean-nevin
339,L.%20E.%20Sissman,/poets/l-e-sissman
340,Raymond%20Luczak,/poets/raymond-luczak
341,Safiya%20Sinclair,/poets/safiya-sinclair
342,Michael%20Schmidt,/poets/michael-schmidt
343,Robert%20Glück,/poets/robert-gluck
344,Henry%20M.%20Seiden,/poets/henry-m-seiden
345,Jonathan%20Williams,/poets/jonathan-williams
346,Stephen%20Spender,/poets/stephen-spender
347,Mary%20Sidney%20Herbert%20Countess%20of%20Pembroke,/poets/mary-sidney-herbert
348,Christopher%20Marlowe,/poets/christopher-marlowe
349,Charles%20Dickens,/poets/charles-dickens
350,Max%20Garland,/poets/max-garland
351,Lisa%20Russ%20Spaar,/poets/lisa-russ-spaar
352,Angel%20Nafis,/poets/angel-nafis
353,Kimiko%20Hahn,/poets/kimiko-hahn
354,John%20Hollander,/poets/john-hollander
355,Kenneth%20Lee,/poets/kenneth-lee
356,Robert%20Fernandez,/poets/robert-fernandez
357,Franklin%20Pierce%20Adams,/poets/franklin-pierce-adams
358,Timothy%20Thomas%20Fortune,/poets/timothy-thomas-fortune
359,Orlando%20Gibbons,/poets/orlando-gibbons
360,Katharine%20Auchincloss%20Lorr,/poets/katharine-auchincloss-lorr
361,Louise%20Erdrich,/poets/louise-erdrich
362,Murray%20Edmond,/poets/murray-edmond
363,Peter%20Heller,/poets/peter-heller
364,Gig%20Ryan,/poets/gig-ryan
365,Chen%20Jun,/poets/jun-chen
366,Christopher%20Spaide,/poets/christopher-spaide
367,Stephen%20Vincent%20Benét,/poets/stephen-vincent-benet
368,Rebecca%20Hazelton,/poets/rebecca-hazelton
369,Catherine%20Imbriglio,/poets/catherine-imbriglio
370,W.%20S.%20Di%20Piero,/poets/w-s-di-piero
371,Bob%20Dahlquist,/poets/bob-dahlquist
372,Conor%20O'Callaghan,/poets/conor-ocallaghan
373,Katherine%20Larson,/poets/katherine-larson
374,Marvin%20Bell,/poets/marvin-bell
375,William%20Waring%20Cuney,/poets/william-waring-cuney
376,Christine%20Stewart-Nuñez,/poets/christine-stewart-nunez
377,Elena%20Karina%20Byrne,/poets/elena-karina-byrne
378,James%20Kimbrell,/poets/james-kimbrell
379,Marie-Claire%20Bancquart,/poets/marie-claire-bancquart
380,James%20Clerk%20Maxwell,/poets/james-clerk-maxwell
381,Sarah%20Browning,/poets/sarah-browning
382,Valerie%20Duff,/poets/valerie-duff
383,Eliza%20Lee%20Follen,/poets/eliza-lee-follen
384,Emily%20Warn,/poets/emily-warn
385,Dorothy%20Wordsworth,/poets/dorothy-wordsworth
386,Dan%20Lechay,/poets/dan-lechay
387,Karl%20O'Hanlon,/poets/karl-ohanlon
388,Jennifer%20Elise%20Foerster,/poets/jennifer-elise-foerster
389,James%20Galvin,/poets/james-galvin
390,Theodore%20Worozbyt,/poets/theodore-worozbyt
391,Ai,/poets/ai
392,Kathleen%20M.%20McCann,/poets/kathleen-m-mccann
393,Paul%20Carroll,/poets/paul-carroll
394,Dan%20Beachy-Quick,/poets/dan-beachy-quick
395,Katie%20Cappello,/poets/katie-cappello
396,David%20Wojahn,/poets/david-wojahn
397,Sandra%20M.%20Castillo,/poets/sandra-m-castillo
398,Jack%20Spicer,/poets/jack-spicer
399,Carolyn%20Creedon,/poets/carolyn-creedon
400,Paul%20Foster%20Johnson,/poets/paul-foster-johnson
401,Zbigniew%20Herbert,/poets/zbigniew-herbert
402,Edith%20Södergran,/poets/edith-sodergran
403,Fay%20Zwicky,/poets/fay-zwicky
404,Cynthia%20Cruz,/poets/cynthia-cruz
405,Vievee%20Francis,/poets/vievee-francis
406,Helen%20T.%20Glenn,/poets/helen-t-glenn
407,Amy%20Fleury,/poets/amy-fleury
408,Susan%20Barba,/poets/susan-barba
409,August%20Kleinzahler,/poets/august-kleinzahler
410,Elinor%20Maxwell,/poets/elinor-maxwell
411,Samuel%20Daniel,/poets/samuel-daniel
412,James%20Brookes,/poets/james-brookes
413,Sara%20Deniz%20Akant,/poets/sara-deniz-akant
414,Landis%20Everson,/poets/landis-everson
415,Reginald%20Dwayne%20Betts,/poets/reginald-dwayne-betts
416,Kathy%20Fagan,/poets/kathy-fagan
417,Katherine%20Hauth,/poets/katherine-hauth
418,Charles%20Tomlinson,/poets/charles-tomlinson
419,Anya%20Silver,/poets/anya-silver
420,Steven%20Heighton,/poets/steven-heighton
421,Langston%20Hughes,/poets/langston-hughes
422,Edil%20Hassan,/poets/edil-hassan
423,Andrew%20Allport,/poets/andrew-allport
424,Leslie%20Monsour,/poets/leslie-monsour
425,Eleanor%20Percy%20Lee,/poets/eleanor-percy-lee
426,Orlando%20Ricardo%20Menes,/poets/orlando-ricardo-menes
427,Jay%20Besemer,/poets/jay-besemer
428,Dabney%20Stuart,/poets/dabney-stuart
429,Levi%20Romero,/poets/levi-romero
430,Lisa%20Olstein,/poets/lisa-olstein
431,Jim%20Johnstone,/poets/jim-johnstone
432,Sue%20Ellen%20Thompson,/poets/sue-ellen-thompson
433,Joyce%20Sidman,/poets/joyce-sidman
434,Wilfrid%20Wilson%20Gibson,/poets/wilfrid-wilson-gibson
435,Eileen%20Spinelli,/poets/eileen-spinelli
436,John%20Philip%20Johnson,/poets/john-philip-johnson
437,Neil%20Fischer,/poets/neil-fischer
438,Diane%20di%20Prima,/poets/diane-di-prima
439,James%20Schuyler,/poets/james-schuyler
440,Sophie%20Cabot%20Black,/poets/sophie-cabot-black
441,Primo%20Levi,/poets/primo-levi
442,Joe%20Mills,/poets/joe-mills
443,Rodney%20Torreson,/poets/rodney-torreson
444,Joel%20Craig,/poets/joel-craig
445,Noah%20Baldino,/poets/noah-baldino
446,Felecia%20Caton%20Garcia,/poets/felecia-caton-garcia
447,Averill%20Curdy,/poets/averill-curdy
448,Bill%20Sweeney,/poets/bill-sweeney
449,Carolyn%20Miller,/poets/carolyn-miller
450,Melian%20Radu,/poets/melian-radu
451,Edwin%20Torres,/poets/edwin-torres
452,Eloisa%20Amezcua,/poets/eloisa-amezcua
453,Amy%20Key,/poets/amy-key
454,Shane%20Book,/poets/shane-book
455,Lord%20Byron%20(George%20Gordon),/poets/lord-byron
456,Bruce%20Pemberton,/poets/bruce-pemberton
457,W.%20S.%20Merwin,/poets/w-s-merwin
458,Walter%20Clyde%20Curry,/poets/walter-clyde-curry
459,William%20Barnes,/poets/william-barnes
460,César%20Vallejo,/poets/cesar-vallejo
461,Justice%20Ameer,/poets/justice-ameer
462,Adrian%20Blevins,/poets/adrian-blevins
463,Kamau%20Brathwaite,/poets/kamau-brathwaite
464,Léopold%20Sédar%20Senghor,/poets/leopold-sedar-senghor
465,John%20Skelton,/poets/john-skelton
466,Lisa%20Furmanski,/poets/lisa-furmanski
467,Sara%20Teasdale,/poets/sara-teasdale
468,Mark%20Young,/poets/mark-young
469,Thomas%20Morris,/poets/thomas-morris
470,Thomas%20Nashe,/poets/thomas-nashe
471,Eavan%20Boland,/poets/eavan-boland
472,Scott%20Cairns,/poets/scott-cairns
473,Donal%20Heffernan,/poets/donal-heffernan
474,Virginia%20Keane,/poets/virginia-keane
475,Henry%20Newbolt,/poets/henry-newbolt
476,Dan%20Howell,/poets/dan-howell
477,Vincent%20Katz,/poets/vincent-katz
478,Jane%20Kenyon,/poets/jane-kenyon
479,Luis%20J.%20Rodríguez,/poets/luis-j-rodriguez
480,Ned%20Balbo,/poets/ned-balbo
481,Susan%20Rothbard,/poets/susan-rothbard
482,Hervey%20Allen,/poets/hervey-allen
483,Jared%20Harél,/poets/jared-harel
484,Sara%20Miller,/poets/sara-miller
485,Nancy%20Simpson,/poets/nancy-simpson
486,Nancy%20McCleery,/poets/nancy-mccleery
487,John%20Engels,/poets/john-engels
488,Paul%20Blackburn,/poets/paul-blackburn
489,Jack%20Cooper,/poets/jack-cooper
490,A.%20F.%20Moritz,/poets/a-f-moritz
491,Michael%20Earl%20Craig,/poets/michael-earl-craig
492,Fitz-Greene%20Halleck,/poets/fitz-greene-halleck
493,Judy%20Grahn,/poets/judy-grahn
494,Jaswinder%20Bolina,/poets/jaswinder-bolina
495,Michele%20Wolf,/poets/michele-wolf
496,Javier%20Zamora,/poets/javier-zamora
497,Ina%20Rousseau,/poets/ina-rousseau
498,Elizabeth%20Skurnick,/poets/elizabeth-skurnick
499,Andrei%20Guruianu,/poets/andrei-guruianu
500,Chinua%20Achebe,/poets/chinua-achebe
501,Alan%20Pelaez%20Lopez,/poets/alan-lopez
502,Robin%20Blaser,/poets/robin-blaser
503,Joseph%20Di%20Prisco,/poets/joseph-di-prisco
504,Jane%20Yeh,/poets/jane-yeh
505,Nance%20Van%20Winckel,/poets/nance-van-winckel
506,Lucille%20Lang%20Day,/poets/lucille-lang-day
507,Lady%20Mary%20Chudleigh,/poets/lady-mary-chudleigh
508,William%20Logan,/poets/william-logan
509,Darrel%20Alejandro%20Holnes,/poets/darrel-alejandro-holnes
510,giovanni%20singleton,/poets/giovanni-singleton
511,Eloise%20Greenfield,/poets/eloise-greenfield
512,Mike%20White,/poets/mike-white
513,Peter%20Spagnuolo,/poets/peter-spagnuolo
514,Tatiana%20Ziglar,/poets/tatiana-ziglar
515,Jenny%20Xie,/poets/jenny-xie
516,Cesare%20Pavese,/poets/cesare-pavese
517,John%20Dowland,/poets/john-dowland
518,Luisa%20A.%20Igloria,/poets/luisa-a-igloria
519,Matthew%20Vetter,/poets/matthew-vetter
520,David%20L.%20Harrison,/poets/david-l.-harrison
521,Khadijah%20Queen,/poets/khadijah-queen
522,Maryann%20Corbett,/poets/maryann-corbett
523,Milo%20De%20Angelis,/poets/milo-de-angelis
524,Hugh%20MacDiarmid,/poets/hugh-macdiarmid
525,Debora%20Greger,/poets/debora-greger
526,Karl%20Shapiro,/poets/karl-shapiro
527,Ovid,/poets/ovid
528,Brenda%20Shaughnessy,/poets/brenda-shaughnessy
529,Samuel%20Greenberg,/poets/samuel-greenberg
530,Cecilia%20Woloch,/poets/cecilia-woloch
531,Ruth%20L.%20Schwartz,/poets/ruth-l-schwartz
532,Geoff%20Page,/poets/geoff-page
533,Philip%20Nikolayev,/poets/philip-nikolayev
534,Tyler%20Mills,/poets/tyler-mills
535,Hieu%20Minh%20Nguyen,/poets/hieu-minh-nguyen
536,Tom%20Healy,/poets/tom-healy
537,George%20Wither,/poets/george-wither
538,Deirdre%20O'Connor,/poets/deirdre-oconnor
539,Lorine%20Niedecker,/poets/lorine-niedecker
540,Reginald%20Shepherd,/poets/reginald-shepherd
541,Ron%20Koertge,/poets/ron-koertge
542,Gowann,/poets/gowann
543,Vera%20Mary%20Brittain,/poets/vera-mary-brittain
544,Alex-Quan%20Pham,/poets/alex-quan-pham
545,Sir%20Arthur%20Conan%20Doyle,/poets/arthur-conan-doyle
